id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11438241,New TINY HOUSE with country setting,60105493,Fred,28715,35.49805579,-82.73014013,Entire home/apt,125,2,0,,,1,346
4411561,Private campground on organic farm,20763701,Chris,28715,35.51118051,-82.68637618,Shared room,16,1,45,4/17/2016,2.69,3,349
5143335,Cozy efficiency Apartment,26589289,William And Viche',28715,35.57279387,-82.68122409,Entire home/apt,60,1,18,4/17/2016,2.35,2,306
4653093,Comfy Barn Room on Organic Veg Farm,20763701,Chris,28715,35.51318844,-82.68504405,Private room,26,1,107,4/20/2016,6.98,3,333
284063,Stone Cottage Garden Homestay TWO,1479467,Kathleen,28715,35.54226244,-82.70463465,Private room,60,1,129,3/26/2016,2.43,2,292
6678496,AVL! Last min bookings are welcome!,34955347,Iryna,28715,35.54618279,-82.67641514,Private room,49,1,28,1/2/2016,2.63,1,363
12263345,Cozy private 2 bd 1 ba apartment,13316189,Cheyenne,28715,35.52282715,-82.67953898,Private room,50,1,0,,,1,365
3521019,"Private, Cozy and Pet Friendly!",5046816,Robin,28715,35.55245124,-82.63425193,Private room,50,2,19,4/18/2016,3.99,1,135
2149433,EcoBunkie in the Mountains - Green,10533920,Sacred Mountain,28715,35.47535854,-82.70134863,Entire home/apt,44,2,35,3/27/2016,1.45,2,241
2134603,EcoBunkie in the Mountains - Red,10533920,Sacred Mountain,28715,35.47303538,-82.70201466,Entire home/apt,44,2,27,10/26/2015,1.05,2,226
3878052,Comfy & Cozy 6 Bed W Asheville Home,8913782,Stephen,28715,35.55117151,-82.63771452,Entire home/apt,139,2,73,4/10/2016,3.64,1,35
9365815,Catwalk Cottage,48596176,Rob,28715,35.50449975,-82.67165612,Entire home/apt,175,1,1,2/23/2016,0.49,1,343
5318520,"ENTIRE HOME Sleeps 7 ""BLUE CABIN 3""",27538131,Chai,28715,35.47832624,-82.75328262,Entire home/apt,175,2,1,12/31/2015,0.27,3,365
9627201,Raven's Nest Candler NC,20523473,Daniel,28715,35.55453147,-82.65555718,Private room,50,1,0,,,1,365
284022,Stone Cottage Garden Homestay ONE,1479467,Kathleen,28715,35.54057145,-82.70526858,Private room,55,1,154,3/28/2016,3.02,2,352
7755862,Sweet Mountain Home near Asheville,40779213,Sam,28715,35.48977149,-82.6865188,Private room,55,1,1,9/26/2015,0.14,1,360
6881217,Incredible Mt Pisgah View Retreat,36056750,Michele,28715,35.49523711,-82.74261304,Private room,89,1,13,11/1/2015,1.3,1,362
4004576,Organic Farm's Creekside Treehouse,20763701,Chris,28715,35.51167861,-82.6851935,Private room,29,1,144,4/20/2016,7.71,3,333
8200122,private Tiny House in the mountains,4796853,Rhodes,28715,35.57727432,-82.67181541,Entire home/apt,78,1,21,4/3/2016,5.63,1,341
7161170,King Size Bed in a private bedroom,27538131,Chai,28715,35.47984018,-82.75179239,Private room,55,2,4,10/18/2015,0.46,3,365
11242744,"Clean, Comfortable, & Convenient",58634762,Peter And Jackie,28715,35.54970539,-82.66168505,Entire home/apt,109,2,4,4/17/2016,4,1,285
11937357,Comfort and Views for Miles,26589289,William And Viche',28715,35.57115343,-82.68149411,Entire home/apt,99,2,0,,,2,341
3571135,Pisgah Creek side apartment,14936357,James,28715,35.45574667,-82.72605233,Entire home/apt,135,2,31,3/8/2016,1.45,1,345
1480224,13 MIN to Downtown - Out on a Limb ,7247063,Karen,28715,35.52381167,-82.68084992,Private room,89,1,0,,,1,363
9351517,Piercy's Place,48533986,Stephen,28715,35.50946707,-82.77013109,Entire home/apt,140,2,1,2/14/2016,0.43,1,332
4174407,"Cabin Min's to Downtn Ashv, Pets OK",8533528,Susan,28715,35.55986636,-82.72520934,Entire home/apt,200,2,27,4/5/2016,1.55,2,117
12172164,A house away from home!,52034787,Walker,28704,35.4679364,-82.51032531,Entire home/apt,82,1,0,,,1,157
3378971,Beautiful  Apt near Asheville,15474239,Rita,28704,35.48182058,-82.5514656,Entire home/apt,83,3,22,2/24/2016,1.04,3,56
8268752,Spacious 2 br with parking,40300738,Susan,28704,35.44814361,-82.5336598,Private room,65,1,14,4/10/2016,1.97,2,34
7675071,Spacious 1 br rental incl parking,40300738,Susan,28704,35.45674843,-82.52970445,Private room,50,1,12,4/17/2016,1.4,2,355
1235531,"King latex bed, no bedbugs!",5079854,Rebecca,28704,35.47029881,-82.51605666,Private room,100,1,4,10/18/2015,0.22,1,365
12201503,South Asheville Peaceful Get-A-Way,35035341,Wanda,28704,35.46972602,-82.50717677,Private room,75,1,0,,,1,5
8753404,Privacy and Comfort near airport,45908562,Sue,28704,35.47031627,-82.51522445,Private room,100,1,3,10/25/2015,0.47,1,178
2645941,Tiny Homestead,12132543,Rock,28704,35.47291395,-82.51298009,Entire home/apt,50,1,84,4/18/2016,3.4,2,315
6760016,"Bright, urban chic apt min from Avl",35390402,Elisa,28704,35.44819136,-82.50921748,Entire home/apt,115,2,13,4/1/2016,1.29,1,150
7810101,Beautiful apartment in Asheville,41116459,Jason,28704,35.48087539,-82.54474017,Entire home/apt,120,7,0,,,1,363
10853381,A Cottage At Willow Pond,56216396,Terri,28704,35.45466978,-82.56613991,Entire home/apt,219,1,0,,,1,323
7341057,Tranquil Home by Downtown Asheville,37737144,Kwadwo,28704,35.47536207,-82.50084978,Private room,38,1,70,4/11/2016,8.2,3,306
9504131,Master bed  by Downtown Asheville,37737144,Kwadwo,28704,35.47713175,-82.50298345,Private room,40,1,22,4/9/2016,4.55,3,343
7500225,Cozy Cabin Near Blue Ridge Parkway,39286181,Karl,28704,35.48810183,-82.58298732,Entire home/apt,100,2,8,4/5/2016,1.66,1,348
11701027,700 sq. ft. Suite Near Downtown,37737144,Kwadwo,28704,35.47528411,-82.50271267,Entire home/apt,55,1,3,4/10/2016,2.2,3,340
4375081,Log Cabin in the mountains/city,4496289,Lynda,28704,35.44749786,-82.51313433,Entire home/apt,95,2,31,12/29/2015,1.76,1,261
3385254,Beautiful Room/Bath Near Asheville,15474239,Rita,28704,35.48084048,-82.54975088,Private room,50,1,57,4/17/2016,2.61,3,333
1393012,Large bedroom & bath-private access,7523601,Karen,28704,35.4615768,-82.5398355,Private room,80,1,16,4/11/2016,0.53,1,334
8741844,"Lake view, Children-Friendly Cabins",45860533,Rumi,28704,35.46333894,-82.55486666,Private room,245,3,0,,,1,365
536425,"One bedroom, private apartment",2635351,Bob,28704,35.4869282,-82.59357674,Entire home/apt,115,2,12,8/22/2015,0.26,1,348
6853602,Custom Home on 1.5 wooded acres,35914161,Melissa,28704,35.4746383,-82.49614097,Entire home/apt,350,3,4,10/18/2015,0.41,1,26
11094904,Cozy Mstr Guest Suite,57614631,Thomas,28704,35.46254374,-82.5412114,Private room,80,1,1,4/11/2016,1,1,365
12107214,Book a stranger check out a friend,48579050,Melissa,28704,35.48267086,-82.52823639,Private room,45,1,0,,,2,356
12166658,Minutes to Asheville/Biltmore Park,27654072,Suzy,28704,35.46807497,-82.56039539,Private room,69,2,0,,,1,147
11182596,Ladyhawk Lodge,58202090,Jacqueline,28704,35.43613437,-82.57344057,Private room,53,1,0,,,1,365
7063293,Mountaintop Log Cabin w/Pano View,14480896,Birgit,28704,35.48086804,-82.50599641,Entire home/apt,250,3,0,,,2,65
12369757,Log Cabin Tiny House,12132543,Rock,28704,35.47345378,-82.51435752,Entire home/apt,50,1,1,4/16/2016,1,2,140
4530102,Artistic Suite near Asheville!,15474239,Rita,28704,35.48218886,-82.54922123,Private room,60,1,33,3/6/2016,2.51,3,332
9361674,Come surf on our couch!,48579050,Melissa,28704,35.48196841,-82.52736358,Shared room,24,1,20,4/10/2016,3.73,2,353
9406902,Private Cozy Bedrm in S AVL Home,15758756,Amanda,28704,35.47300979,-82.50755879,Private room,35,2,7,4/17/2016,1.86,1,0
714699,"Modern, Green Country Farmhouse",3680761,Johanna,28732,35.47197528,-82.42802273,Entire home/apt,134,2,14,1/26/2016,0.33,1,302
8453543,Three Room Retreat,9927804,Rich,28732,35.48736394,-82.44012887,Entire home/apt,100,2,9,3/30/2016,1.27,1,57
6001883,"Cozy home, close to airport",10592931,Kelly,28732,35.429399,-82.5108621,Private room,60,1,36,3/26/2016,2.93,1,358
3042647,#2- A Single Bdrm in a cozy Ranch ,15492395,Denise,28732,35.43664178,-82.45587038,Private room,35,1,16,10/25/2015,0.73,3,326
6442491,Large Private Guest Room & Bath,29974516,R. David,28732,35.40740034,-82.4936232,Private room,65,1,0,,,1,361
3757445,Cozy Family Home ,4687498,Deserae,28732,35.40770177,-82.49648914,Entire home/apt,225,2,1,11/2/2015,0.17,1,253
4350783,#1- A Single Bdrm in a cozy Ranch,15492395,Denise,28732,35.4374416,-82.45558584,Private room,35,1,10,10/31/2015,0.9,3,325
9044670,Picturesque cane creek valley house,47196044,Suzana,28732,35.4865311,-82.42554649,Entire home/apt,350,2,0,,,1,365
11824960,Quaint room with great energy,13713930,Austin,28732,35.44067931,-82.52874577,Private room,95,1,1,4/9/2016,1,1,361
5382711,#3- TWO bedrooms in a cozy Ranch,15492395,Denise,28732,35.43787687,-82.45469895,Private room,49,1,2,11/1/2015,0.31,3,319
9541353,Exquisite S. Asheville Private Home,2653540,Eva,28732,35.46768909,-82.46337751,Entire home/apt,400,5,0,,,1,363
7540657,2 story living room + mountain view,39509933,Joseph,28732,35.43740916,-82.44954658,Entire home/apt,295,1,0,,,1,343
3331316,Treehouse  / A-Frame,15646437,Steven,28732,35.40863703,-82.56754143,Entire home/apt,140,2,81,4/18/2016,3.96,1,217
8592142,Lake front basement apartment w/kit,45217605,Gathai,28732,35.44002376,-82.52258296,Entire home/apt,75,1,11,2/27/2016,1.76,1,55
2325479,Rustic Elegance at Mountain Majesty,11878691,Sandi,28732,35.4451224,-82.42696466,Entire home/apt,375,2,0,,,1,346
3738456,Cozy 3 private bedrms and 2baths,19111238,Diane,28732,35.43717484,-82.4623203,Private room,75,3,5,3/8/2016,0.45,1,365
8807296,Enchanted Country Cottage,16400692,Barbara,28732,35.51063715,-82.43987467,Private room,55,2,0,,,1,0
9988028,Bedroom with queensize bed and bath,25689918,Robin,28732,35.43400568,-82.52514429,Private room,40,1,10,4/12/2016,2.7,1,83
7901875,Guest room on working farm,41665227,Gail,28732,35.46840776,-82.4716178,Private room,75,2,5,4/1/2016,0.61,1,362
2810539,Private Entrance & Incredible View,8752490,Danielle,28732,35.48721384,-82.41730445,Private room,105,1,4,8/10/2015,0.18,1,365
4846733,"Chalet at Winghaven, Sunny Log Home",24938934,Jofre & Saskia,28732,35.44559699,-82.46756025,Entire home/apt,220,2,8,4/6/2016,0.66,1,236
6079982,Graceful Heart Cottage,3572350,Grace,28732,35.42342431,-82.47322395,Entire home/apt,86,1,30,4/12/2016,2.69,1,305
5635638,Lovely Asheville Horse Property,22017512,Suzanne,28732,35.45567693,-82.47238548,Entire home/apt,125,2,15,4/10/2016,1.19,1,365
3585613,Cloud 9 Relaxation-Mountain Views,18064036,Janet,28732,35.50914476,-82.44985195,Entire home/apt,250,3,0,,,1,239
11472139,Finished basement with bedroom,60352462,Lee,28732,35.45334571,-82.48643691,Private room,250,2,0,,,1,365
